id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 17:00:00;45866.35100000;9569.32100000;8106.27500000;227.32400000;63769.27000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 17:00:00;26897.06100000;5888.36200000;10.50000000;135.33800000;36567.27900000;-3636.01800000
S;SUL;2022-01-02 17:00:00;1444.19100000;1221.24900000;611.71300000;1.00000000;11672.39900000;-8394.24599999
NE;NORDESTE;2022-01-02 18:00:00;4116.14300000;1613.39600000;6745.24300000;0.72800000;11592.65800000;882.85200000
N;NORTE;2022-01-02 18:00:00;15108.49300000;869.36000000;311.83200000;0E-8;5605.54000000;10684.14500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 18:00:00;50049.80900000;10208.25000000;7634.13000000;39.45900000;67931.65000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 18:00:00;28519.56100000;6416.76399999;11.00000000;37.73099999;38556.06300000;-3571.00700000
S;SUL;2022-01-02 18:00:00;2305.61200000;1308.73000000;566.05500000;1.00000000;12177.38700000;-7995.99000000
NE;NORDESTE;2022-01-02 19:00:00;4239.88000000;1611.68600000;6451.66700000;0E-8;11889.12200000;414.11099999
N;NORTE;2022-01-02 19:00:00;16094.99400000;873.33300000;326.97300000;0E-8;5985.71200000;11309.58800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 19:00:00;54783.25400000;10234.57300000;7362.55700000;1.28100000;72381.67000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 19:00:00;30159.10899999;6419.56400000;12.00000000;0.28100000;41456.25099999;-4865.29700000
S;SUL;2022-01-02 19:00:00;4289.27100000;1329.99000000;571.91700000;1.00000000;13050.58000000;-6858.40200000
NE;NORDESTE;2022-01-02 20:00:00;4417.41900000;1616.27799999;6011.44599999;0E-8;11845.64999999;199.49300000
N;NORTE;2022-01-02 20:00:00;16286.95600000;876.28299999;342.86399999;0E-8;6039.75800000;11466.34500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 20:00:00;55824.62700000;10238.31400000;7254.29200000;1.01500000;73318.25000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 20:00:00;30087.16799999;6434.10999999;12.00000000;0.01500000;41788.65399999;-5255.36100000
S;SUL;2022-01-02 20:00:00;5033.08400000;1311.64299999;887.98200000;1.00000000;13644.18600000;-6410.47700000
NE;NORDESTE;2022-01-02 21:00:00;4558.66500000;1621.68500000;5415.64099999;0E-8;11875.96000000;-279.96900000
N;NORTE;2022-01-02 21:00:00;16652.78200000;873.84800000;320.65800000;0E-8;6113.48399999;11733.80400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 21:00:00;55414.82400000;10243.53600000;6947.23000000;1.03800000;72606.63000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 21:00:00;30014.28599999;6438.31300000;12.00000000;0.03800000;41047.37999999;-4582.74300000
S;SUL;2022-01-02 21:00:00;4189.09099999;1309.68999999;1198.93100000;1.00000000;13569.80400000;-6871.09200000
NE;NORDESTE;2022-01-02 22:00:00;4564.15200000;1652.05500000;5318.82000000;0E-8;11807.10000000;-272.07300000
N;NORTE;2022-01-02 22:00:00;16704.94600000;872.84299999;259.89500000;0E-8;6228.03500000;11609.64900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 22:00:00;54159.00800000;10297.53700000;6785.33000000;1.03900000;71242.91000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 22:00:00;29340.61600000;6436.35599999;12.00000000;0.03900000;39738.11199999;-3949.10099999
S;SUL;2022-01-02 22:00:00;3549.29400000;1336.28300000;1194.61500000;1.00000000;13469.66700000;-7388.47500000
NE;NORDESTE;2022-01-02 23:00:00;4496.18300000;1613.55100000;5353.97499999;0E-8;11511.90700000;-48.19799999
N;NORTE;2022-01-02 23:00:00;16453.08800000;885.42900000;121.66000000;0E-8;6231.95999999;11228.21700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-02 23:00:00;52104.34800000;10223.68900000;6441.59900000;1.02000000;68770.66000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-02 23:00:00;28538.60100000;6394.64900000;11.50000000;0.02000000;37981.64800000;-3036.87800000
S;SUL;2022-01-02 23:00:00;2616.47599999;1330.06000000;954.46400000;1.00000000;13045.14100000;-8143.14100000
NE;NORDESTE;2022-01-03 00:00:00;3954.98799999;1615.25199999;5470.46899999;0E-8;11230.56499999;-189.85600000
N;NORTE;2022-01-03 00:00:00;16780.04900000;881.50600000;124.91500000;0E-8;6245.62500000;11540.84500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 00:00:00;50043.33100000;9517.66600000;6295.49900000;1.02100000;65857.52000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 00:00:00;27571.76500000;5694.71500000;10.50000000;0.02100000;35942.26200000;-2665.26100000
S;SUL;2022-01-03 00:00:00;1736.52899999;1326.19300000;689.61500000;1.00000000;12439.06499999;-8685.72799999
NE;NORDESTE;2022-01-03 01:00:00;3022.69000000;1620.48299999;5294.17899999;0E-8;10840.59099999;-903.23900000
N;NORTE;2022-01-03 01:00:00;17128.60200000;858.76700000;144.25299999;0E-8;6169.81799999;11961.80400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 01:00:00;48213.15900000;9304.90700000;5930.17100000;1.02900000;63449.27000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 01:00:00;26780.57199999;5495.94700000;10.00000000;0.02900000;34490.93599999;-2204.38800000
S;SUL;2022-01-03 01:00:00;1281.29500000;1329.70999999;481.73900000;1.00000000;11947.92100000;-8854.17700000
NE;NORDESTE;2022-01-03 02:00:00;2613.01000000;1632.20900000;5029.45500000;0E-8;10579.15800000;-1304.48399999
N;NORTE;2022-01-03 02:00:00;16780.15000000;843.09900000;79.81600000;0E-8;6062.53500000;11640.53000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 02:00:00;46979.56500000;9272.78900000;5480.29000000;1.00000000;61733.64000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 02:00:00;26203.58800000;5470.99399999;9.50000000;0E-8;33471.75700000;-1787.67500000
S;SUL;2022-01-03 02:00:00;1382.81699999;1326.48699999;361.51900000;1.00000000;11620.19400000;-8548.37099999
NE;NORDESTE;2022-01-03 03:00:00;2595.07000000;1629.17700000;5233.40100000;0E-8;10463.94100000;-1006.29300000
N;NORTE;2022-01-03 03:00:00;16452.04699999;770.79600000;56.11800000;0E-8;5941.14799999;11337.81299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 03:00:00;45813.75300000;9192.65600000;5680.44900000;1.02000000;60687.88000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 03:00:00;25515.04299999;5474.37200000;9.00000000;0.02000000;32889.32999999;-1890.89499999
S;SUL;2022-01-03 03:00:00;1251.59300000;1318.31099999;381.93000000;1.00000000;11393.45900000;-8440.62500000
NE;NORDESTE;2022-01-03 04:00:00;2540.71400000;1616.11600000;5230.52200000;0E-8;10301.92600000;-914.57400000
N;NORTE;2022-01-03 04:00:00;16452.48000000;729.72700000;80.51000000;0E-8;5882.95000000;11379.76700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 04:00:00;45507.03800000;9137.09500000;5722.71200000;1.01700000;60367.86000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 04:00:00;25505.55700000;5465.09300000;8.50000000;0.01700000;32894.07500000;-1914.90800000
S;SUL;2022-01-03 04:00:00;1008.28699999;1326.15899999;403.18000000;1.00000000;11288.91100000;-8550.28500000
NE;NORDESTE;2022-01-03 05:00:00;2228.45300000;1600.88200000;5665.82199999;21.85300000;9727.22699999;-210.21699999
N;NORTE;2022-01-03 05:00:00;15884.53200000;726.63100000;94.04800000;0E-8;5795.70599999;10909.50500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 05:00:00;44624.62800000;9112.10300000;6123.64500000;26.15000000;59886.53000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 05:00:00;25515.86500000;5459.89099999;8.00000000;3.29700000;33130.07499999;-2143.02200000
S;SUL;2022-01-03 05:00:00;995.77800000;1324.69899999;355.77500000;1.00000000;11233.51800000;-8556.26600000
NE;NORDESTE;2022-01-03 06:00:00;2274.71000000;1607.61500000;6006.07000000;322.96700000;9494.09600000;717.26600000
N;NORTE;2022-01-03 06:00:00;15161.94100000;727.78200000;86.42400000;0.50000000;5562.97700000;10413.67000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 06:00:00;44526.87000000;9128.06500000;6370.52800000;437.08500000;60462.55000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 06:00:00;25561.26799999;5476.42400000;8.00000000;112.61800000;34110.75999999;-2952.45000000
S;SUL;2022-01-03 06:00:00;1528.95100000;1316.24399999;270.03400000;1.00000000;11294.71500000;-8178.48600000
NE;NORDESTE;2022-01-03 07:00:00;2267.00200000;1605.14700000;7007.94300000;741.99000000;9950.98000000;1671.10200000
N;NORTE;2022-01-03 07:00:00;14589.97700000;719.57900000;49.96600000;1.00000000;5482.71900000;9877.80300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 07:00:00;46180.08200000;9631.81900000;7235.83400000;1090.72500000;64138.46000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 07:00:00;25679.16500000;5991.16300000;9.00000000;346.73500000;36625.54700000;-4599.48399999
S;SUL;2022-01-03 07:00:00;3643.93800000;1315.93000000;168.92500000;1.00000000;12079.21400000;-6949.42100000
NE;NORDESTE;2022-01-03 08:00:00;2273.29500000;1606.39800000;7129.51500000;1296.84399999;10610.09500000;1695.95700000
N;NORTE;2022-01-03 08:00:00;15280.82600000;725.19800000;16.77499999;1.50000000;5704.42900000;10319.86999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 08:00:00;48980.93800000;10667.55700000;7306.69300000;1787.56800000;68742.76000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 08:00:00;27204.63500000;7016.69400000;9.00000000;487.22400000;39264.03100000;-4546.47799999
S;SUL;2022-01-03 08:00:00;4222.18200000;1319.26700000;151.40300000;2.00000000;13164.20100000;-7469.34900000
NE;NORDESTE;2022-01-03 09:00:00;2280.39100000;1604.76900000;6971.48700000;1610.39300000;10821.88200000;1645.15800000
N;NORTE;2022-01-03 09:00:00;15474.64000000;728.86300000;47.59500000;2.00000000;5814.29999999;10438.79800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 09:00:00;50623.30900000;10937.11200000;7160.63900000;2370.18400000;71091.24000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 09:00:00;28419.55599999;7272.20899999;9.00000000;755.79100000;40877.43599999;-4420.88000000
S;SUL;2022-01-03 09:00:00;4448.72199999;1331.27100000;132.55700000;2.00000000;13577.62599999;-7663.07600000
NE;NORDESTE;2022-01-03 10:00:00;2139.79499999;1608.62199999;6404.68499999;1760.99000000;10994.14199999;919.95000000
N;NORTE;2022-01-03 10:00:00;16037.96300000;727.42600000;117.82700000;2.00000000;5804.29000000;11080.92600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 10:00:00;52279.92800000;11011.15900000;6606.28900000;2654.68400000;72552.06000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 10:00:00;28731.54300000;7312.14800000;9.00000000;889.69400000;41829.44200000;-4887.05700000
S;SUL;2022-01-03 10:00:00;5370.62700000;1362.96299999;74.77700000;2.00000000;13924.18600000;-7113.81900000
NE;NORDESTE;2022-01-03 11:00:00;2175.31099999;1591.17400000;6512.20599999;1961.14100000;10918.92999999;1320.90200000
N;NORTE;2022-01-03 11:00:00;16305.03100000;715.01500000;180.50400000;2.00000000;5710.12499999;11492.42500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 11:00:00;52468.90700000;11010.87100000;6790.63500000;2763.17900000;73033.59000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 11:00:00;29209.50299999;7336.96999999;9.00000000;798.03800000;42210.78200000;-4857.27100000
S;SUL;2022-01-03 11:00:00;4779.06199999;1367.71200000;88.92500000;2.00000000;14193.75500000;-7956.05600000
NE;NORDESTE;2022-01-03 12:00:00;2829.66400000;1588.47799999;5654.63299999;1909.40599999;10610.02299999;1372.15799999
N;NORTE;2022-01-03 12:00:00;16115.53900000;725.48100000;99.70000000;2.00000000;5559.52100000;11383.19900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 12:00:00;52467.44300000;11189.49300000;5924.59400000;2668.74700000;72250.28000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 12:00:00;29446.94499999;7490.62200000;9.00000000;755.34100000;42277.51199999;-4575.60400000
S;SUL;2022-01-03 12:00:00;4075.29499999;1384.91200000;161.26099999;2.00000000;13803.22099999;-8179.75300000
NE;NORDESTE;2022-01-03 13:00:00;3015.88199999;1601.97899999;5795.12999999;1423.92500000;10850.86599999;986.05000000
N;NORTE;2022-01-03 13:00:00;16457.40700000;748.36700000;132.73400000;2.00000000;5648.04999999;11692.45800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 13:00:00;54803.03500000;11262.98500000;6211.78200000;2308.17800000;74229.18000000;356.80000000
SE;SUDESTE/CENTRO-OESTE;2022-01-03 13:00:00;30260.57599999;7544.08800000;9.00000000;880.25300000;43012.11399999;-4318.19700000
S;SUL;2022-01-03 13:00:00;5069.16999999;1368.55100000;274.91800000;2.00000000;14718.14699999;-8003.50800000
NE;NORDESTE;2022-01-03 14:00:00;3046.06200000;1591.09299999;5354.45700000;1330.62500000;11184.62100000;137.61599999
N;NORTE;2022-01-03 14:00:00;16973.40199999;768.65100000;116.68000000;1.00000000;5892.36400000;11967.36900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 14:00:00;57306.23100000;11361.49600000;5812.25900000;2264.68700000;76141.02000000;603.66000000
SE;SUDESTE/CENTRO-OESTE;2022-01-03 14:00:00;31035.66599999;7627.44400000;10.00000000;931.06200000;43764.14999999;-4159.97800000
S;SUL;2022-01-03 14:00:00;6251.10100000;1374.30800000;331.12200000;2.00000000;15299.88100000;-7341.35000000
NE;NORDESTE;2022-01-03 15:00:00;3488.95000000;1588.76999999;5651.64100000;926.13600000;11335.45200000;320.04499999
N;NORTE;2022-01-03 15:00:00;17056.34300000;803.61600000;100.31500000;1.00000000;6028.43100000;11932.84300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 15:00:00;58615.74000000;11505.78600000;6126.30400000;1751.61500000;77199.43000000;800.02000000
SE;SUDESTE/CENTRO-OESTE;2022-01-03 15:00:00;30975.86800000;7712.44600000;10.00000000;823.47900000;44379.80500000;-4858.01199999
S;SUL;2022-01-03 15:00:00;7094.57900000;1400.95400000;364.34800000;1.00000000;15455.73900000;-6594.85800000
NE;NORDESTE;2022-01-03 16:00:00;3821.09600000;1595.77000000;5184.00400000;727.29199999;11239.43599999;88.72600000
N;NORTE;2022-01-03 16:00:00;17266.73400000;831.58400000;78.40000000;1.00000000;6066.64400000;12111.07400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 16:00:00;59494.51100000;11570.67400000;5767.49000000;1179.81500000;77326.24000000;686.25000000
SE;SUDESTE/CENTRO-OESTE;2022-01-03 16:00:00;31034.75600000;7697.47900000;10.00000000;450.52300000;44590.03700000;-5397.27899999
S;SUL;2022-01-03 16:00:00;7371.92500000;1445.84100000;495.08599999;1.00000000;15430.12599999;-6116.27400000
NE;NORDESTE;2022-01-03 17:00:00;3957.48499999;1580.33100000;5228.55900000;144.36499999;10837.75499999;72.98500000
N;NORTE;2022-01-03 17:00:00;17377.89800000;827.66500000;65.81800000;0E-8;6002.02200000;12269.35900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 17:00:00;57505.74400000;11790.97800000;5917.17600000;345.54300000;75524.84000000;34.60000000
SE;SUDESTE/CENTRO-OESTE;2022-01-03 17:00:00;31671.49600000;7763.43000000;10.50000000;200.17800000;43696.16600000;-4050.56200000
S;SUL;2022-01-03 17:00:00;4498.86500000;1619.55200000;612.29900000;1.00000000;14988.89600000;-8257.17999999
NE;NORDESTE;2022-01-03 18:00:00;4066.04800000;1605.23299999;5176.36000000;1.58000000;11420.67800000;-571.45700000
N;NORTE;2022-01-03 18:00:00;17480.55400000;841.77700000;45.93800000;0E-8;5977.94399999;12390.32500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 18:00:00;57223.69600000;11951.53300000;6065.24700000;22.57600000;75263.05000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 18:00:00;31978.80600000;7885.41399999;11.00000000;19.99599999;43957.46100000;-4062.24500000
S;SUL;2022-01-03 18:00:00;3698.28799999;1619.10900000;831.94900000;1.00000000;13906.96900000;-7756.62300000
NE;NORDESTE;2022-01-03 19:00:00;4216.03900000;1595.70300000;5694.30100000;0E-8;11663.57100000;-157.52800000
N;NORTE;2022-01-03 19:00:00;17584.09100000;839.03600000;51.67200000;0E-8;6142.95899999;12331.84000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 19:00:00;60568.16200000;11948.00300000;6691.82200000;1.16500000;79209.15000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 19:00:00;33697.59200000;7927.47100000;12.00000000;0.16499999;46802.39100000;-5165.16299999
S;SUL;2022-01-03 19:00:00;5070.44000000;1585.79300000;933.84900000;1.00000000;14600.23100000;-7009.14900000
NE;NORDESTE;2022-01-03 20:00:00;4226.09200000;1613.77599999;5964.71599999;0E-8;11674.59099999;129.99300000
N;NORTE;2022-01-03 20:00:00;17614.20400000;844.84500000;63.75600000;0E-8;6193.50300000;12329.30200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 20:00:00;60834.17900000;12043.91000000;7032.22800000;1.00000000;79911.32000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 20:00:00;33679.29099999;8016.57800000;12.00000000;0E-8;46811.49400000;-5103.62500000
S;SUL;2022-01-03 20:00:00;5314.59199999;1568.71100000;991.75600000;1.00000000;15231.72900000;-7355.67000000
NE;NORDESTE;2022-01-03 21:00:00;4229.51700000;1607.28900000;5623.86000000;0E-8;12177.29000000;-716.62400000
N;NORTE;2022-01-03 21:00:00;17755.84200000;842.84999999;36.45100000;0E-8;6261.72699999;12373.41600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 21:00:00;60952.09200000;12200.54900000;6735.89700000;1.00000000;79889.54000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 21:00:00;33113.30300000;8188.19299999;12.00000000;0E-8;46007.09700000;-4693.60100000
S;SUL;2022-01-03 21:00:00;5853.42999999;1562.21700000;1063.58600000;1.00000000;15443.42400000;-6963.19100000
NE;NORDESTE;2022-01-03 22:00:00;4218.66400000;1600.01800000;5450.87899999;0.00100000;12236.76899999;-967.20699999
N;NORTE;2022-01-03 22:00:00;17856.77799999;843.26499999;17.58400000;0E-8;6336.96199999;12380.66500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 22:00:00;59006.64500000;12247.10000000;6642.61500000;1.00100000;77897.36000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 22:00:00;32329.15800000;8230.47899999;12.00000000;0E-8;44038.93300000;-3467.29600000
S;SUL;2022-01-03 22:00:00;4602.04500000;1573.33799999;1162.15200000;1.00000000;15284.69700000;-7946.16200000
NE;NORDESTE;2022-01-03 23:00:00;4075.61600000;1597.68200000;5997.81399999;0.00100000;12076.80999999;-405.69699999
N;NORTE;2022-01-03 23:00:00;17605.38300000;841.58700000;7.23700000;0E-8;6286.05900000;12168.14800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-03 23:00:00;55071.68200000;12211.11500000;7301.29800000;1.00100000;74585.10000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-03 23:00:00;30603.16499999;8197.89699999;11.50000000;0E-8;41612.28999999;-2799.72799999
S;SUL;2022-01-03 23:00:00;2787.51799999;1573.94899999;1284.74700000;1.00000000;14609.93700000;-8962.72300000
NE;NORDESTE;2022-01-04 00:00:00;3402.24600000;1591.06700000;6043.08999999;0E-8;11751.72099999;-715.31799999
N;NORTE;2022-01-04 00:00:00;17420.84799999;842.62300000;12.93700000;0E-8;6201.49299999;12074.91500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 00:00:00;51588.72900000;12031.36200000;7381.59600000;1.00000000;71002.69000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-04 00:00:00;27756.65600000;8007.00100000;10.50000000;0E-8;39313.03100000;-3538.87400000
S;SUL;2022-01-04 00:00:00;3008.97900000;1590.67099999;1315.06900000;1.00000000;13736.44200000;-7820.72300000
NE;NORDESTE;2022-01-04 01:00:00;2949.95700000;1595.48400000;5743.90100000;0E-8;11340.19000000;-1050.84800000
N;NORTE;2022-01-04 01:00:00;16938.50500000;839.22600000;11.12500000;0E-8;6073.06200000;11715.79400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 01:00:00;48981.40800000;11934.27400000;6921.44300000;1.00000000;67838.13000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-04 01:00:00;26147.64900000;7894.54900000;10.00000000;0E-8;37393.87700000;-3341.67900000
S;SUL;2022-01-04 01:00:00;2945.29700000;1605.01500000;1156.41699999;1.00000000;13030.99600000;-7323.26700000
NE;NORDESTE;2022-01-04 02:00:00;2696.31999999;1625.98199999;6215.75600000;0E-8;11068.30200000;-530.24399999
N;NORTE;2022-01-04 02:00:00;16951.01900000;843.55900000;20.00300000;0E-8;5983.09900000;11831.48200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 02:00:00;47085.60600000;11692.22300000;7265.54500000;1.00000000;66044.37000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-04 02:00:00;26145.73000000;7622.21000000;9.50000000;0E-8;36347.21400000;-2569.77399999
S;SUL;2022-01-04 02:00:00;1292.53700000;1600.47199999;1020.28600000;1.00000000;12645.75900000;-8731.46400000
NE;NORDESTE;2022-01-04 03:00:00;2651.23500000;1626.98700000;6422.95900000;0E-8;10948.28600000;-247.10499999
N;NORTE;2022-01-04 03:00:00;16839.56199999;843.98900000;25.97200000;0E-8;5849.53500000;11859.98800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 03:00:00;46089.15000000;11623.28200000;7270.85900000;1.00000000;64984.29000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-04 03:00:00;25544.42799999;7569.42499999;9.00000000;0E-8;35767.82099999;-2644.96799999
S;SUL;2022-01-04 03:00:00;1053.92500000;1582.88100000;812.92800000;1.00000000;12418.64900000;-8967.91500000
NE;NORDESTE;2022-01-04 04:00:00;2523.09000000;1625.77500000;6115.05700000;0E-8;10800.66000000;-536.73800000
N;NORTE;2022-01-04 04:00:00;16785.00600000;848.26299999;6.74300000;0E-8;5765.38100000;11874.63100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 04:00:00;46178.24200000;11542.19900000;6789.29900000;1.00000000;64510.74000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-01-04 04:00:00;25665.46600000;7466.80999999;8.50000000;0E-8;35691.02400000;-2550.24799999
S;SUL;2022-01-04 04:00:00;1204.68000000;1601.35100000;658.99900000;1.00000000;12253.67500000;-8787.64500000
NE;NORDESTE;2022-01-04 05:00:00;2268.51700000;1625.11499999;6386.10299999;36.00700000;10198.83499999;116.90700000
N;NORTE;2022-01-04 05:00:00;16338.01200000;844.85200000;5.35200000;0E-8;5679.83899999;11508.37699999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-01-04 05:00:00;45270.29100000;11546.73500000;7016.96300000;38.09800000;63872.09000000;0E-8
