id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2021-01-02 16:00:00;24904.34700000;7042.00100000;0E-8;405.31899999;35058.00600000;-2706.33900000
S;SUL;2021-01-02 16:00:00;2826.65500000;1176.61699999;627.18600000;0E-8;9675.78400000;-5045.32600000
NE;NORDESTE;2021-01-02 17:00:00;4806.23600000;2437.84899999;6864.76100000;145.05200000;10345.82700000;3908.07100000
N;NORTE;2021-01-02 17:00:00;6180.51500000;2833.72599999;306.87099999;0E-8;5515.82099999;3805.29100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 17:00:00;40035.05800000;13443.24600000;7810.99200000;343.22900000;61632.53000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 17:00:00;25754.37199999;6985.44000000;0E-8;198.17700000;35612.65699999;-2674.66799999
S;SUL;2021-01-02 17:00:00;3293.93499999;1186.23100000;639.35999999;0E-8;10158.21999999;-5038.69400000
NE;NORDESTE;2021-01-02 18:00:00;4831.56300000;2439.39000000;6947.74999999;3.25200000;11603.07299999;2618.88200000
N;NORTE;2021-01-02 18:00:00;6245.11400000;2859.71500000;347.61000000;0E-8;5703.32900000;3749.10999999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 18:00:00;43726.32200000;13508.79200000;7918.30500000;39.48300000;65192.90000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 18:00:00;27865.54000000;7017.21600000;0E-8;36.23100000;37159.40100000;-2240.41399999
S;SUL;2021-01-02 18:00:00;4784.10499999;1192.47099999;622.94499999;0E-8;10727.09899999;-4127.57800000
NE;NORDESTE;2021-01-02 19:00:00;4911.35999999;2439.96099999;7205.87800000;0E-8;11887.96800000;2669.23099999
N;NORTE;2021-01-02 19:00:00;6471.37900000;2891.61700000;371.07000000;0E-8;5982.19400000;3751.87200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 19:00:00;47839.91900000;13562.09500000;8130.18100000;0.23700000;69532.43000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 19:00:00;30140.45600000;7049.98400000;0E-8;0.23700000;40044.29700000;-2853.62000000
S;SUL;2021-01-02 19:00:00;6316.72400000;1180.53300000;553.23300000;0E-8;11617.97300000;-3567.48300000
NE;NORDESTE;2021-01-02 20:00:00;4866.49299999;2436.09599999;7342.23200000;0E-8;11784.22599999;2860.59500000
N;NORTE;2021-01-02 20:00:00;6504.92600000;2904.49400000;393.56200000;0E-8;6097.96500000;3705.01700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 20:00:00;48290.88300000;13563.27200000;8264.09900000;0E-8;70118.25000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 20:00:00;30043.88400000;7054.08700000;0E-8;0E-8;40009.90400000;-2911.93300000
S;SUL;2021-01-02 20:00:00;6875.58000000;1168.59500000;528.30500000;0E-8;12226.15900000;-3653.67900000
NE;NORDESTE;2021-01-02 21:00:00;4514.74599999;2435.35700000;7435.87400000;0E-8;11808.24700000;2577.73000000
N;NORTE;2021-01-02 21:00:00;6502.87800000;2901.40600000;392.73600000;0E-8;6126.63300000;3670.38700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 21:00:00;46360.61600000;13504.22300000;8395.54700000;0E-8;68260.39000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 21:00:00;29837.70700000;6992.63700000;0E-8;0E-8;38773.42200000;-1943.07800000
S;SUL;2021-01-02 21:00:00;5505.28500000;1174.82299999;566.93700000;0E-8;11552.08400000;-4305.03900000
NE;NORDESTE;2021-01-02 22:00:00;3859.93400000;2461.37600000;7458.58500000;0E-8;11795.35800000;1984.53700000
N;NORTE;2021-01-02 22:00:00;6508.92499999;2907.66200000;383.53600000;0E-8;6151.70300000;3648.42000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 22:00:00;44401.43200000;13473.30800000;8432.44600000;0E-8;66307.19000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 22:00:00;30151.13300000;6924.06700000;0E-8;0E-8;37404.75100000;-329.55100000
S;SUL;2021-01-02 22:00:00;3881.44000000;1180.20300000;590.32500000;0E-8;10955.37400000;-5303.40600000
NE;NORDESTE;2021-01-02 23:00:00;3702.87900000;2456.81599999;7889.43700000;0E-8;11649.45900000;2399.67299999
N;NORTE;2021-01-02 23:00:00;6135.70300000;2914.20500000;380.64400000;0E-8;6143.88500000;3286.66699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-02 23:00:00;41536.18700000;13469.72100000;8916.14200000;0E-8;63922.05000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-02 23:00:00;28911.34700000;6937.81900000;0E-8;0E-8;35751.91600000;97.25000000
S;SUL;2021-01-02 23:00:00;2786.25800000;1160.88100000;646.06099999;0E-8;10376.79000000;-5783.59000000
NE;NORDESTE;2021-01-03 00:00:00;3573.83700000;2448.02899999;8112.21899999;0E-8;11390.15399999;2743.93099999
N;NORTE;2021-01-03 00:00:00;5602.87900000;2920.30700000;363.54400000;0E-8;6060.14000000;2826.58999999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 00:00:00;38725.79000000;13088.79000000;9150.52800000;0E-8;60965.11000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 00:00:00;27770.30099999;6552.91100000;0E-8;0E-8;33845.42699999;477.78499999
S;SUL;2021-01-03 00:00:00;1778.77300000;1167.54300000;674.76500000;0E-8;9669.38699999;-6048.30600000
NE;NORDESTE;2021-01-03 01:00:00;3377.94100000;2447.23800000;8113.99300000;0E-8;11134.37200000;2804.80000000
N;NORTE;2021-01-03 01:00:00;5345.17600000;2917.33100000;332.31200000;0E-8;5956.73500000;2638.08400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 01:00:00;36353.06200000;12931.05500000;9032.20000000;0E-8;58316.32000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 01:00:00;26312.98000000;6395.02000000;0E-8;0E-8;32097.77700000;610.22299999
S;SUL;2021-01-03 01:00:00;1316.96500000;1171.46600000;585.89500000;0E-8;9127.43300000;-6053.10700000
NE;NORDESTE;2021-01-03 02:00:00;3210.81100000;2444.25700000;7747.32099999;0E-8;10901.95400000;2500.43500000
N;NORTE;2021-01-03 02:00:00;4996.79100000;2919.01300000;342.93700000;0E-8;5840.15400000;2418.58699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 02:00:00;34613.45400000;12935.98000000;8786.20600000;0E-8;56335.64000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 02:00:00;25124.49499999;6401.92700000;0E-8;0E-8;30887.02399999;639.39800000
S;SUL;2021-01-03 02:00:00;1281.35699999;1170.78299999;695.94800000;0E-8;8706.50800000;-5558.42000000
NE;NORDESTE;2021-01-03 03:00:00;3013.18900000;2433.39900000;6956.50999999;0E-8;10661.86499999;1741.23300000
N;NORTE;2021-01-03 03:00:00;4801.64700000;2916.47700000;362.61000000;0E-8;5714.05300000;2366.68100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 03:00:00;34045.01500000;12915.27200000;8060.60700000;0E-8;55020.89000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 03:00:00;24921.73199999;6407.31799999;0E-8;0E-8;30199.38799999;1129.66200000
S;SUL;2021-01-03 03:00:00;1308.44699999;1158.07800000;741.48700000;0E-8;8445.58800000;-5237.57600000
NE;NORDESTE;2021-01-03 04:00:00;2828.40899999;2450.04200000;6359.64499999;0E-8;10526.89299999;1111.20300000
N;NORTE;2021-01-03 04:00:00;4854.99199999;2898.63500000;375.55500000;0E-8;5576.30200000;2552.87999999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 04:00:00;33798.12500000;12923.49700000;7449.14300000;0E-8;54170.77000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 04:00:00;24830.87999999;6409.61099999;0E-8;0E-8;29790.13399999;1450.35700000
S;SUL;2021-01-03 04:00:00;1283.84400000;1165.20900000;713.94300000;0E-8;8277.43600000;-5114.43999999
NE;NORDESTE;2021-01-03 05:00:00;2657.10100000;2457.39700000;6114.63399999;15.28099999;9824.29899999;1420.11400000
N;NORTE;2021-01-03 05:00:00;4569.84099999;2899.05000000;385.41100000;0E-8;5498.73100000;2355.57100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 05:00:00;32017.07200000;12943.49900000;7083.06600000;15.50200000;52059.14000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 05:00:00;23615.88300000;6415.06300000;0E-8;0.22100000;28840.06900000;1191.09800000
S;SUL;2021-01-03 05:00:00;1174.24700000;1171.98900000;583.02099999;0E-8;7896.04000000;-4966.78300000
NE;NORDESTE;2021-01-03 06:00:00;2549.01099999;2459.39099999;5872.22600000;373.90900000;9319.11899999;1935.41800000
N;NORTE;2021-01-03 06:00:00;3862.60200000;2900.27699999;390.02900000;0E-8;5284.27199999;1868.63600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 06:00:00;30108.32700000;12906.45500000;6720.86600000;423.69900000;50159.35000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 06:00:00;22535.96899999;6377.61500000;0E-8;49.79000000;27922.34500000;1041.02899999
S;SUL;2021-01-03 06:00:00;1160.74499999;1169.17200000;458.61100000;0E-8;7633.61099999;-4845.08299999
NE;NORDESTE;2021-01-03 07:00:00;2538.16000000;2459.66500000;6010.38300000;822.45200000;9199.68499999;2630.97500000
N;NORTE;2021-01-03 07:00:00;3841.53999999;2846.79000000;395.63900000;0E-8;5086.96800000;1997.00099999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 07:00:00;29595.75500000;12871.96700000;6791.66300000;1143.45500000;50402.84000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 07:00:00;22057.99099999;6397.17499999;0E-8;321.00300000;28263.17999999;512.98900000
S;SUL;2021-01-03 07:00:00;1158.06400000;1168.33700000;385.64100000;0E-8;7853.00700000;-5140.96500000
NE;NORDESTE;2021-01-03 08:00:00;2732.38800000;2456.03000000;5707.85299999;875.59000000;9164.24299999;2607.61800000
N;NORTE;2021-01-03 08:00:00;4595.97300000;2763.85600000;397.23000000;0E-8;5012.82200000;2744.23700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 08:00:00;30793.72100000;12770.35100000;6529.29500000;1351.73300000;51445.10000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 08:00:00;22305.12600000;6379.30500000;0E-8;476.14300000;29215.01800000;-54.44399999
S;SUL;2021-01-03 08:00:00;1160.23400000;1171.15999999;424.21200000;0E-8;8053.01700000;-5297.41100000
NE;NORDESTE;2021-01-03 09:00:00;2985.99300000;2418.12000000;5218.23400000;996.05700000;9105.82500000;2512.57899999
N;NORTE;2021-01-03 09:00:00;4770.75400000;2741.25500000;382.79500000;0E-8;4929.44200000;2965.36200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 09:00:00;31964.46600000;12713.86700000;6040.74100000;1515.78100000;52234.86000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 09:00:00;23011.85300000;6363.58799999;0E-8;519.72400000;29903.14300000;-7.97800000
S;SUL;2021-01-03 09:00:00;1195.86599999;1190.90400000;439.71200000;0E-8;8296.44500000;-5469.96300000
NE;NORDESTE;2021-01-03 10:00:00;3054.86900000;2434.06100000;4964.24500000;993.12500000;9068.10600000;2378.19400000
N;NORTE;2021-01-03 10:00:00;4787.80400000;2710.71900000;386.43400000;0E-8;4859.26200000;3025.69500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 10:00:00;33155.60000000;12702.97600000;5874.71700000;1553.54000000;53286.83000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 10:00:00;24107.81000000;6369.80799999;0E-8;560.41500000;30700.96100000;337.07200000
S;SUL;2021-01-03 10:00:00;1205.11700000;1188.38799999;524.03800000;0E-8;8658.50400000;-5740.96100000
NE;NORDESTE;2021-01-03 11:00:00;3104.89300000;2229.16399999;4634.42999999;934.88100000;9093.99599999;1809.37199999
N;NORTE;2021-01-03 11:00:00;4937.39999999;2588.05900000;371.35600000;0E-8;4812.61100000;3084.20400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 11:00:00;34614.57000000;12393.26900000;5686.70300000;1624.65700000;54319.20000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 11:00:00;25140.08899999;6379.82699999;0E-8;689.77600000;31400.65899999;809.03300000
S;SUL;2021-01-03 11:00:00;1432.18800000;1196.21899999;680.91699999;0E-8;9011.93300000;-5702.60900000
NE;NORDESTE;2021-01-03 12:00:00;3219.52200000;2090.87100000;4629.47900000;798.91000000;9181.54400000;1557.23800000
N;NORTE;2021-01-03 12:00:00;5085.95400000;2541.23099999;340.76700000;0E-8;4794.05899999;3173.89300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 12:00:00;35226.75000000;12203.42800000;5850.70400000;1421.75800000;54702.64000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 12:00:00;25075.00700000;6383.91800000;0E-8;622.84799999;31775.21200000;306.56099999
S;SUL;2021-01-03 12:00:00;1846.26699999;1187.40799999;880.45800000;0E-8;8951.82500000;-5037.69200000
NE;NORDESTE;2021-01-03 13:00:00;3517.74900000;2081.16600000;5083.10299999;765.91300000;9346.73200000;2101.19900000
N;NORTE;2021-01-03 13:00:00;5422.31900000;2532.55800000;294.16000000;0E-8;4865.84800000;3383.18900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 13:00:00;35180.91700000;12203.17500000;6506.07500000;1309.89600000;55200.06000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 13:00:00;24357.35099999;6383.84200000;0E-8;543.98299999;32051.32900000;-766.15300000
S;SUL;2021-01-03 13:00:00;1883.49799999;1205.60899999;1128.81200000;0E-8;8936.15399999;-4718.23499999
NE;NORDESTE;2021-01-03 14:00:00;3524.29400000;2081.52900000;5464.51200000;630.58600000;9489.13000000;2211.79100000
N;NORTE;2021-01-03 14:00:00;5664.01600000;2537.93500000;237.41100000;0E-8;4933.22399999;3506.13800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 14:00:00;35236.83700000;12208.23400000;7029.79200000;1153.97400000;55628.84000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 14:00:00;24020.67300000;6397.99999999;0E-8;523.38800000;32120.45199999;-1178.39100000
S;SUL;2021-01-03 14:00:00;2027.85400000;1190.77000000;1327.86900000;0E-8;9086.03099999;-4539.53799999
NE;NORDESTE;2021-01-03 15:00:00;3538.59000000;2090.31200000;5968.88100000;482.85400000;9551.74599999;2528.89100000
N;NORTE;2021-01-03 15:00:00;5516.97500000;2529.98900000;251.68300000;0E-8;4886.75400000;3411.89299999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 15:00:00;35437.26200000;12214.16600000;7601.39900000;1007.31100000;56260.14000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 15:00:00;24112.88000000;6409.51400000;0E-8;524.45700000;32563.55000000;-1516.69899999
S;SUL;2021-01-03 15:00:00;2268.81700000;1184.35100000;1380.83500000;0E-8;9258.08800000;-4424.08500000
NE;NORDESTE;2021-01-03 16:00:00;3537.47100000;2093.90400000;6325.41300000;334.03600000;9629.67200000;2661.15200000
N;NORTE;2021-01-03 16:00:00;5524.68600000;2541.70800000;275.04100000;0E-8;4843.10300000;3498.33199999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 16:00:00;36265.46100000;12323.37800000;8074.24200000;690.05400000;57353.14000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 16:00:00;24463.46299999;6506.18900000;0E-8;356.01800000;33330.28200000;-2004.61199999
S;SUL;2021-01-03 16:00:00;2739.84100000;1181.57700000;1473.78800000;0E-8;9550.07800000;-4154.87200000
NE;NORDESTE;2021-01-03 17:00:00;3574.44700000;2153.25800000;6536.66099999;98.40100000;9893.16399999;2469.60300000
N;NORTE;2021-01-03 17:00:00;5691.85900000;2554.15099999;297.22600000;0E-8;4880.45700000;3662.77900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 17:00:00;38331.44000000;12475.60700000;8317.95000000;257.40100000;59382.40000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 17:00:00;25457.41199999;6570.94700000;0E-8;159.00000000;34535.50899999;-2348.14999999
S;SUL;2021-01-03 17:00:00;3607.72200000;1197.25100000;1484.06300000;0E-8;10073.26800000;-3784.23200000
NE;NORDESTE;2021-01-03 18:00:00;3807.08700000;2275.48999999;6944.31500000;2.27599999;11266.32700000;1762.84100000
N;NORTE;2021-01-03 18:00:00;6019.15200000;2564.43599999;270.15300000;0E-8;5180.78900000;3672.95200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 18:00:00;42077.77300000;12621.41600000;8707.37000000;34.09300000;63440.65000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 18:00:00;26982.81099999;6585.67499999;0E-8;31.81699999;36368.70799999;-2768.40500000
S;SUL;2021-01-03 18:00:00;5268.72300000;1195.81500000;1492.90200000;0E-8;10624.82800000;-2667.38800000
NE;NORDESTE;2021-01-03 19:00:00;4305.41100000;2385.67000000;7336.06500000;0E-8;11654.50200000;2372.64400000
N;NORTE;2021-01-03 19:00:00;6260.98400000;2595.26000000;321.49000000;0E-8;5553.52399999;3624.21000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 19:00:00;46180.66100000;12638.54500000;9123.30000000;0.06700000;67942.57000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 19:00:00;28559.97400000;6460.89500000;0E-8;0.06700000;39148.15700000;-4127.22100000
S;SUL;2021-01-03 19:00:00;7054.29199999;1196.71999999;1465.74500000;0E-8;11586.39000000;-1869.63300000
NE;NORDESTE;2021-01-03 20:00:00;4391.16800000;2423.22000000;6900.44300000;0E-8;11628.11800000;2086.71299999
N;NORTE;2021-01-03 20:00:00;6227.59000000;2666.18900000;370.25900000;0E-8;5586.93300000;3677.10499999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 20:00:00;47322.58100000;12645.81900000;8754.43800000;0E-8;68722.84000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 20:00:00;29183.85399999;6350.68800000;0E-8;0E-8;39122.57599999;-3588.03399999
S;SUL;2021-01-03 20:00:00;7519.96900000;1205.72200000;1483.73600000;0E-8;12385.21100000;-2175.78400000
NE;NORDESTE;2021-01-03 21:00:00;4394.47800000;2425.22599999;6624.20100000;0E-8;11791.44600000;1652.45899999
N;NORTE;2021-01-03 21:00:00;6217.11700000;2773.84600000;368.32300000;0E-8;5665.28700000;3693.99900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 21:00:00;46161.01600000;12796.37700000;8676.03800000;0E-8;67633.43000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 21:00:00;28728.21899999;6393.76100000;0E-8;0E-8;38102.31000000;-2980.33000000
S;SUL;2021-01-03 21:00:00;6821.20200000;1203.54399999;1683.51400000;0E-8;12074.38800000;-2366.12800000
NE;NORDESTE;2021-01-03 22:00:00;4390.87900000;2435.85800000;6317.45700000;0E-8;11878.47200000;1265.72200000
N;NORTE;2021-01-03 22:00:00;6139.53300000;2797.09700000;347.73800000;0E-8;5715.44600000;3568.92200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 22:00:00;44740.20600000;12972.80900000;8405.72500000;0E-8;66118.74000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 22:00:00;28086.23300000;6535.40099999;0E-8;0E-8;36896.39699999;-2274.76300000
S;SUL;2021-01-03 22:00:00;6123.56100000;1204.45300000;1740.52999999;0E-8;11628.42500000;-2559.88100000
NE;NORDESTE;2021-01-03 23:00:00;4287.79800000;2430.06800000;6300.67000000;0E-8;11657.13700000;1361.39899999
N;NORTE;2021-01-03 23:00:00;5655.99900000;2819.61300000;360.05000000;0E-8;5714.90499999;3120.75700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-03 23:00:00;42123.53000000;12988.54700000;8373.96300000;0E-8;63486.04000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-01-03 23:00:00;27673.93400000;6542.63600000;0E-8;0E-8;35109.82900000;-893.25900000
S;SUL;2021-01-03 23:00:00;4505.79900000;1196.23000000;1713.24300000;0E-8;11004.16900000;-3588.89700000
NE;NORDESTE;2021-01-04 00:00:00;3368.18100000;2447.08000000;6201.99200000;0E-8;11378.45400000;638.79900000
N;NORTE;2021-01-04 00:00:00;5986.83100000;2837.86099999;354.39200000;0E-8;5578.56000000;3600.52400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 00:00:00;39559.60400000;12737.81200000;8210.84900000;0E-8;60621.50000000;-113.23000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 00:00:00;27982.06800000;6254.03400000;0E-8;0E-8;33296.65900000;939.44300000
S;SUL;2021-01-04 00:00:00;2222.52400000;1198.83700000;1654.46500000;0E-8;10367.82500170;-5291.99900170
NE;NORDESTE;2021-01-04 01:00:00;3084.52400000;2446.47799999;6184.76300000;0E-8;11073.53000000;642.23499999
N;NORTE;2021-01-04 01:00:00;5525.30700000;2842.46800000;359.98000000;0E-8;5502.42300000;3225.33200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 01:00:00;37457.86400000;12620.48500000;8117.76200000;0E-8;58313.29000000;-117.17000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 01:00:00;27404.44900000;6115.27600000;0E-8;0E-8;31795.85200000;1723.87299999
S;SUL;2021-01-04 01:00:00;1443.58400000;1216.26300000;1573.01899999;0E-8;9941.48000360;-5708.61400360
NE;NORDESTE;2021-01-04 02:00:00;3048.57200000;2326.62300000;6128.43400000;0E-8;10791.07900000;712.55000000
N;NORTE;2021-01-04 02:00:00;5281.50900000;2839.95200000;319.12300000;0E-8;5468.68299999;2971.90100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 02:00:00;36264.76500000;12499.65900000;7928.54100000;0E-8;56810.11000000;-117.14000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 02:00:00;26552.00000000;6094.72300000;0E-8;0E-8;30963.70200000;1683.02099999
S;SUL;2021-01-04 02:00:00;1382.68400000;1238.36099999;1480.98400000;0E-8;9586.64599664;-5484.61699664
NE;NORDESTE;2021-01-04 03:00:00;3052.32399999;2329.01800000;5840.28299999;0E-8;10706.48199999;515.14300000
N;NORTE;2021-01-04 03:00:00;5288.57000000;2842.36400000;333.20400000;0E-8;5339.85400000;3124.28399999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 03:00:00;35626.09200000;12541.89300000;7670.01900000;0E-8;55955.19000000;-117.19000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 03:00:00;25890.03500000;6093.36500000;0E-8;0E-8;30530.46800000;1452.93200000
S;SUL;2021-01-04 03:00:00;1395.16299999;1277.14600000;1496.53200000;0E-8;9378.39000244;-5209.54900244
NE;NORDESTE;2021-01-04 04:00:00;3068.02899999;2325.41800000;5750.58899999;0E-8;10599.66599999;544.37000000
N;NORTE;2021-01-04 04:00:00;5306.99500000;2842.54600000;316.73000000;0E-8;5297.73300000;3168.53800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 04:00:00;35676.53700000;12619.82900000;7424.25700000;0E-8;55837.80000000;-117.18000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 04:00:00;25908.31200000;6101.81600000;0E-8;0E-8;30565.52299999;1444.60500000
S;SUL;2021-01-04 04:00:00;1393.20100000;1350.04900000;1356.93799999;0E-8;9374.87700250;-5274.68900250
NE;NORDESTE;2021-01-04 05:00:00;3071.53799999;2265.14000000;5483.73099999;13.21599999;9985.12999999;848.49500000
N;NORTE;2021-01-04 05:00:00;5306.08400000;2856.42600000;335.58600000;0E-8;5255.23800000;3242.85800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 05:00:00;35718.14800000;12638.93700000;7132.58000000;13.69800000;55620.52000000;-117.16000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 05:00:00;25924.86600000;6097.71600000;0E-8;0.48200000;30959.27000000;1063.79399999
S;SUL;2021-01-04 05:00:00;1415.66000000;1419.65500000;1313.26299999;0E-8;9420.88099822;-5272.30299822
NE;NORDESTE;2021-01-04 06:00:00;3061.18200000;2447.09800000;4924.53899999;282.51400000;9735.48899999;979.84400000
N;NORTE;2021-01-04 06:00:00;5496.59400000;2855.55400000;333.64600000;0E-8;5071.90400000;3613.89000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 06:00:00;36663.93700000;13061.54300000;6597.58800000;336.88700000;56777.19000000;-117.23000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 06:00:00;26416.41800000;6316.93200000;0E-8;54.37300000;32104.78500000;682.93799999
S;SUL;2021-01-04 06:00:00;1689.74300000;1441.95900000;1339.40300000;0E-8;9865.00900225;-5393.90400225
NE;NORDESTE;2021-01-04 07:00:00;2847.59100000;3264.75099999;5395.44799999;591.16300000;10341.07299999;1757.88000000
N;NORTE;2021-01-04 07:00:00;5581.89300000;2939.26500000;349.01200000;0E-8;4996.64600000;3873.52400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-01-04 07:00:00;38060.35100000;14886.61900000;7143.07600000;780.90000000;61134.14000000;-263.19000000
SE;SUDESTE/CENTRO-OESTE;2021-01-04 07:00:00;27157.95400000;7087.70900000;0E-8;189.73700000;34810.19500000;-374.79500000
S;SUL;2021-01-04 07:00:00;2472.91300000;1594.89400000;1398.61600000;0E-8;10986.22299426;-5519.79999426
NE;NORDESTE;2021-01-04 08:00:00;2832.04499999;4099.88700000;4701.52399999;890.34100000;11028.33799999;1495.45900000
